image1,image1_path,image2,image2_path,distance,confidence,similarity
105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),069_d3bedc1f.jpg,(datasets/house_styles/all_images/069_d3bedc1f.jpg),1.0096,0.0096,0.0
215_23b53307.jpg,(datasets/house_styles/all_images/215_23b53307.jpg),034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),1.0098,0.0098,0.0
017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),028_977e3b62.jpg,(datasets/house_styles/all_images/028_977e3b62.jpg),1.01,0.01,0.0
420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),069_d3bedc1f.jpg,(datasets/house_styles/all_images/069_d3bedc1f.jpg),1.0102,0.0102,0.0
116_32f01ef6.jpg,(datasets/house_styles/all_images/116_32f01ef6.jpg),057_28786773.jpg,(datasets/house_styles/all_images/057_28786773.jpg),0.9897,0.0103,0.0
181_7a55eb4a.jpg,(datasets/house_styles/all_images/181_7a55eb4a.jpg),050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),1.0108,0.0108,0.0
212_af89d52d.jpg,(datasets/house_styles/all_images/212_af89d52d.jpg),017_d780b748.jpg,(datasets/house_styles/all_images/017_d780b748.jpg),0.9891,0.0109,0.0
049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.9891,0.0109,0.0
304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),026_01045d0b.jpg,(datasets/house_styles/all_images/026_01045d0b.jpg),0.9889,0.0111,0.0
244_6d833b6a.jpg,(datasets/house_styles/all_images/244_6d833b6a.jpg),019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),1.0112,0.0112,0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),0.9888,0.0112,0.0
236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),255_c44d1f35.jpg,(datasets/house_styles/all_images/255_c44d1f35.jpg),0.9886,0.0114,0.0
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),108_c76f77e2.jpg,(datasets/house_styles/all_images/108_c76f77e2.jpg),0.9884,0.0116,0.0
453_d7b5d246.jpg,(datasets/house_styles/all_images/453_d7b5d246.jpg),439_cbec03f0.jpg,(datasets/house_styles/all_images/439_cbec03f0.jpg),0.9882,0.0118,0.0
238_223f3e13.jpg,(datasets/house_styles/all_images/238_223f3e13.jpg),077_7688f758.jpg,(datasets/house_styles/all_images/077_7688f758.jpg),1.0121,0.0121,0.0
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.9877,0.0123,0.0
388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),1.0124,0.0124,0.0
524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),1.0127,0.0127,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),539_897f21ca.jpg,(datasets/house_styles/all_images/539_897f21ca.jpg),0.9869,0.0131,0.0
301_b73b9663.jpg,(datasets/house_styles/all_images/301_b73b9663.jpg),388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),1.0139,0.0139,0.0
084_dae155bc.jpg,(datasets/house_styles/all_images/084_dae155bc.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.986,0.014,0.0
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),155_732ad883.jpg,(datasets/house_styles/all_images/155_732ad883.jpg),0.9858,0.0142,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.9856,0.0144,0.0
002_5ef9df19.jpg,(datasets/house_styles/all_images/002_5ef9df19.jpg),257_f69240b9.jpg,(datasets/house_styles/all_images/257_f69240b9.jpg),1.0145,0.0145,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),042_636dd3d3.jpg,(datasets/house_styles/all_images/042_636dd3d3.jpg),0.9843,0.0157,0.0
012_f54e5947.jpg,(datasets/house_styles/all_images/012_f54e5947.jpg),017_d780b748.jpg,(datasets/house_styles/all_images/017_d780b748.jpg),0.9839,0.0161,0.0
190_48347536.jpg,(datasets/house_styles/all_images/190_48347536.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.9837,0.0163,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),0.9832,0.0168,0.0
129_eef5c8a1.jpg,(datasets/house_styles/all_images/129_eef5c8a1.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),1.0169,0.0169,0.0
244_6d833b6a.jpg,(datasets/house_styles/all_images/244_6d833b6a.jpg),093_94e91f0f.jpg,(datasets/house_styles/all_images/093_94e91f0f.jpg),1.0175,0.0175,0.0
005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.9823,0.0177,0.0
236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),257_f69240b9.jpg,(datasets/house_styles/all_images/257_f69240b9.jpg),1.0177,0.0177,0.0
196_4a29195b.jpg,(datasets/house_styles/all_images/196_4a29195b.jpg),410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),1.0181,0.0181,0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),0.9819,0.0181,0.0
284_1d326f0c.jpg,(datasets/house_styles/all_images/284_1d326f0c.jpg),012_f438db3a.jpg,(datasets/house_styles/all_images/012_f438db3a.jpg),1.0182,0.0182,0.0
017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),0.9814,0.0186,0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),017_ffb23173.jpg,(datasets/house_styles/all_images/017_ffb23173.jpg),0.9804,0.0196,0.0
317_256ee017.jpg,(datasets/house_styles/all_images/317_256ee017.jpg),539_897f21ca.jpg,(datasets/house_styles/all_images/539_897f21ca.jpg),1.0196,0.0196,0.0
299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),539_897f21ca.jpg,(datasets/house_styles/all_images/539_897f21ca.jpg),1.0196,0.0196,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.9802,0.0198,0.0
137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),1.0199,0.0199,0.0
137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),1.02,0.02,0.0
004_c3667694.jpg,(datasets/house_styles/all_images/004_c3667694.jpg),188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),0.98,0.02,0.0
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),0.9799,0.0201,0.0
084_dae155bc.jpg,(datasets/house_styles/all_images/084_dae155bc.jpg),034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),0.9797,0.0203,0.0
118_8b40a003.jpg,(datasets/house_styles/all_images/118_8b40a003.jpg),004_c3667694.jpg,(datasets/house_styles/all_images/004_c3667694.jpg),0.9793,0.0207,0.0
122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),1.0208,0.0208,0.0
012_f54e5947.jpg,(datasets/house_styles/all_images/012_f54e5947.jpg),280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),1.0208,0.0208,0.0
267_4433e7a0.jpg,(datasets/house_styles/all_images/267_4433e7a0.jpg),469_1ad24162.jpg,(datasets/house_styles/all_images/469_1ad24162.jpg),0.9786,0.0214,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),1.0218,0.0218,0.0
507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),1.022,0.022,0.0
122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),163_de1fdac4.jpg,(datasets/house_styles/all_images/163_de1fdac4.jpg),1.0221,0.0221,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),022_f8c73e27.jpg,(datasets/house_styles/all_images/022_f8c73e27.jpg),1.0223,0.0223,0.0
363_12412886.jpg,(datasets/house_styles/all_images/363_12412886.jpg),193_365009dc.jpg,(datasets/house_styles/all_images/193_365009dc.jpg),0.9773,0.0227,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),095_3cbc2895.jpg,(datasets/house_styles/all_images/095_3cbc2895.jpg),0.9766,0.0234,0.0
357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),1.0235,0.0235,0.0
035_7b4de4fd.jpg,(datasets/house_styles/all_images/035_7b4de4fd.jpg),019_61d9365b.jpg,(datasets/house_styles/all_images/019_61d9365b.jpg),1.0252,0.0252,0.0
069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),097_41e7ad48.jpg,(datasets/house_styles/all_images/097_41e7ad48.jpg),1.0255,0.0255,0.0
048_0a8b5dde.jpg,(datasets/house_styles/all_images/048_0a8b5dde.jpg),504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),1.0256,0.0256,0.0
501_bcd7edcd.jpg,(datasets/house_styles/all_images/501_bcd7edcd.jpg),042_06b56791.jpg,(datasets/house_styles/all_images/042_06b56791.jpg),1.0264,0.0264,0.0
048_0a8b5dde.jpg,(datasets/house_styles/all_images/048_0a8b5dde.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),0.9734,0.0266,0.0
142_12fc668a.jpg,(datasets/house_styles/all_images/142_12fc668a.jpg),005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),1.0268,0.0268,0.0
410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),012_f438db3a.jpg,(datasets/house_styles/all_images/012_f438db3a.jpg),1.027,0.027,0.0
168_84d91ee2.jpg,(datasets/house_styles/all_images/168_84d91ee2.jpg),315_59373113.jpg,(datasets/house_styles/all_images/315_59373113.jpg),1.0275,0.0275,0.0
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.9723,0.0277,0.0
474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.9722,0.0278,0.0
069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),0.9716,0.0284,0.0
069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),108_c76f77e2.jpg,(datasets/house_styles/all_images/108_c76f77e2.jpg),0.9716,0.0284,0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),106_253755c1.jpg,(datasets/house_styles/all_images/106_253755c1.jpg),0.9716,0.0284,0.0
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.9715,0.0285,0.0
055_55fbf3ef.jpg,(datasets/house_styles/all_images/055_55fbf3ef.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),0.9714,0.0286,0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),1.0288,0.0288,0.0
201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),1.0289,0.0289,0.0
474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),0.971,0.029,0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),106_253755c1.jpg,(datasets/house_styles/all_images/106_253755c1.jpg),0.9707,0.0293,0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),096_0dc661af.jpg,(datasets/house_styles/all_images/096_0dc661af.jpg),0.9707,0.0293,0.0
356_efd8fc80.jpg,(datasets/house_styles/all_images/356_efd8fc80.jpg),091_1e37e2fa.jpg,(datasets/house_styles/all_images/091_1e37e2fa.jpg),0.9706,0.0294,0.0
419_b4f308b3.jpg,(datasets/house_styles/all_images/419_b4f308b3.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),0.9705,0.0295,0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),002_8cdb5424.jpg,(datasets/house_styles/all_images/002_8cdb5424.jpg),1.0298,0.0298,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),081_156ea596.jpg,(datasets/house_styles/all_images/081_156ea596.jpg),0.9701,0.0299,0.0
252_222859bd.jpg,(datasets/house_styles/all_images/252_222859bd.jpg),006_ec7e3943.jpg,(datasets/house_styles/all_images/006_ec7e3943.jpg),1.0302,0.0302,0.0
357_27ab49c8.jpg,(datasets/house_styles/all_images/357_27ab49c8.jpg),164_45199ef9.jpg,(datasets/house_styles/all_images/164_45199ef9.jpg),1.0303,0.0303,0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),012_f438db3a.jpg,(datasets/house_styles/all_images/012_f438db3a.jpg),0.9685,0.0315,0.0
011_cc99985c.jpg,(datasets/house_styles/all_images/011_cc99985c.jpg),204_c24a248a.jpg,(datasets/house_styles/all_images/204_c24a248a.jpg),1.032,0.032,0.0
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),045_9fea1e51.jpg,(datasets/house_styles/all_images/045_9fea1e51.jpg),0.968,0.032,0.0
203_686226e0.jpg,(datasets/house_styles/all_images/203_686226e0.jpg),023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),0.968,0.032,0.0
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),117_d5ce16c2.jpg,(datasets/house_styles/all_images/117_d5ce16c2.jpg),1.0321,0.0321,0.0
245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),078_d09c7ede.jpg,(datasets/house_styles/all_images/078_d09c7ede.jpg),0.9675,0.0325,0.0
388_aa0bd42a.jpg,(datasets/house_styles/all_images/388_aa0bd42a.jpg),152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),0.9675,0.0325,0.0
049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),0.9674,0.0326,0.0
467_834e3436.jpg,(datasets/house_styles/all_images/467_834e3436.jpg),147_579b3c29.jpg,(datasets/house_styles/all_images/147_579b3c29.jpg),1.033,0.033,0.0
004_7a46c013.jpg,(datasets/house_styles/all_images/004_7a46c013.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.967,0.033,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),1.0339,0.0339,0.0
380_05c909d1.jpg,(datasets/house_styles/all_images/380_05c909d1.jpg),091_1e37e2fa.jpg,(datasets/house_styles/all_images/091_1e37e2fa.jpg),0.9656,0.0344,0.0
009_91fd0193.jpg,(datasets/house_styles/all_images/009_91fd0193.jpg),314_b662db80.jpg,(datasets/house_styles/all_images/314_b662db80.jpg),1.0345,0.0345,0.0
245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),0.9651,0.0349,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),005_eda52226.jpg,(datasets/house_styles/all_images/005_eda52226.jpg),1.0352,0.0352,0.0
130_1d93de4f.jpg,(datasets/house_styles/all_images/130_1d93de4f.jpg),045_9fea1e51.jpg,(datasets/house_styles/all_images/045_9fea1e51.jpg),0.9647,0.0353,0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),0.9646,0.0354,0.0
181_7a55eb4a.jpg,(datasets/house_styles/all_images/181_7a55eb4a.jpg),052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),0.9638,0.0362,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),163_de1fdac4.jpg,(datasets/house_styles/all_images/163_de1fdac4.jpg),1.0363,0.0363,0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),204_c24a248a.jpg,(datasets/house_styles/all_images/204_c24a248a.jpg),1.0363,0.0363,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),1.0364,0.0364,0.0
355_a1185a91.jpg,(datasets/house_styles/all_images/355_a1185a91.jpg),216_8570669c.jpg,(datasets/house_styles/all_images/216_8570669c.jpg),0.9633,0.0367,0.0
487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),0.963,0.037,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),1.037,0.037,0.0
127_7cd6971f.jpg,(datasets/house_styles/all_images/127_7cd6971f.jpg),188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),1.037,0.037,0.0
168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),1.0372,0.0372,0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),507_7d484885.jpg,(datasets/house_styles/all_images/507_7d484885.jpg),0.9628,0.0372,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),386_03e0eca7.jpg,(datasets/house_styles/all_images/386_03e0eca7.jpg),0.962,0.038,0.0
130_1d93de4f.jpg,(datasets/house_styles/all_images/130_1d93de4f.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),0.9602,0.0398,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),151_d0e35309.jpg,(datasets/house_styles/all_images/151_d0e35309.jpg),1.0399,0.0399,0.0
005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),406_3c50af9c.jpg,(datasets/house_styles/all_images/406_3c50af9c.jpg),0.9601,0.0399,0.0
389_08eeac29.jpg,(datasets/house_styles/all_images/389_08eeac29.jpg),105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),0.9598,0.0402,0.0
280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),156_55935f6b.jpg,(datasets/house_styles/all_images/156_55935f6b.jpg),0.9598,0.0402,0.0
279_0a7ee454.jpg,(datasets/house_styles/all_images/279_0a7ee454.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),1.0412,0.0412,0.0
339_c832b6cc.jpg,(datasets/house_styles/all_images/339_c832b6cc.jpg),141_965cfe04.jpg,(datasets/house_styles/all_images/141_965cfe04.jpg),0.9579,0.0421,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),0.9577,0.0423,0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),175_d61edc30.jpg,(datasets/house_styles/all_images/175_d61edc30.jpg),0.9573,0.0427,0.0
024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),190_c9f886f6.jpg,(datasets/house_styles/all_images/190_c9f886f6.jpg),1.0429,0.0429,0.0
122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),0.9571,0.0429,0.0
289_6a6ec65c.jpg,(datasets/house_styles/all_images/289_6a6ec65c.jpg),194_a66427af.jpg,(datasets/house_styles/all_images/194_a66427af.jpg),1.0429,0.0429,0.0
245_1557cb25.jpg,(datasets/house_styles/all_images/245_1557cb25.jpg),272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),1.0432,0.0432,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),0.9565,0.0435,0.0
206_5d3cbf40.jpg,(datasets/house_styles/all_images/206_5d3cbf40.jpg),158_0e3358fe.jpg,(datasets/house_styles/all_images/158_0e3358fe.jpg),1.0438,0.0438,0.0
299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),0.956,0.044,0.0
350_ff091a99.jpg,(datasets/house_styles/all_images/350_ff091a99.jpg),310_10bdb154.jpg,(datasets/house_styles/all_images/310_10bdb154.jpg),1.0442,0.0442,0.0
168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),011_a7b790e1.jpg,(datasets/house_styles/all_images/011_a7b790e1.jpg),1.0442,0.0442,0.0
012_f54e5947.jpg,(datasets/house_styles/all_images/012_f54e5947.jpg),229_c8c54b60.jpg,(datasets/house_styles/all_images/229_c8c54b60.jpg),1.0445,0.0445,0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),022_f8c73e27.jpg,(datasets/house_styles/all_images/022_f8c73e27.jpg),1.0445,0.0445,0.0
539_897f21ca.jpg,(datasets/house_styles/all_images/539_897f21ca.jpg),190_c9f886f6.jpg,(datasets/house_styles/all_images/190_c9f886f6.jpg),1.0449,0.0449,0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),039_31ff85ea.jpg,(datasets/house_styles/all_images/039_31ff85ea.jpg),1.0451,0.0451,0.0
005_dbecd9c4.jpg,(datasets/house_styles/all_images/005_dbecd9c4.jpg),206_08d285c6.jpg,(datasets/house_styles/all_images/206_08d285c6.jpg),1.0453,0.0453,0.0
360_28ef686b.jpg,(datasets/house_styles/all_images/360_28ef686b.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),1.0457,0.0457,0.0
394_8fc176b2.jpg,(datasets/house_styles/all_images/394_8fc176b2.jpg),168_bbf12d12.jpg,(datasets/house_styles/all_images/168_bbf12d12.jpg),0.954,0.046,0.0
118_8b40a003.jpg,(datasets/house_styles/all_images/118_8b40a003.jpg),134_d4b8c73f.jpg,(datasets/house_styles/all_images/134_d4b8c73f.jpg),1.0463,0.0463,0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),042_06b56791.jpg,(datasets/house_styles/all_images/042_06b56791.jpg),1.0464,0.0464,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),011_a7b790e1.jpg,(datasets/house_styles/all_images/011_a7b790e1.jpg),0.9532,0.0468,0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),155_732ad883.jpg,(datasets/house_styles/all_images/155_732ad883.jpg),0.9531,0.0469,0.0
304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),164_45199ef9.jpg,(datasets/house_styles/all_images/164_45199ef9.jpg),0.953,0.047,0.0
493_2782a145.jpg,(datasets/house_styles/all_images/493_2782a145.jpg),142_a3bbdd3d.jpg,(datasets/house_styles/all_images/142_a3bbdd3d.jpg),1.0472,0.0472,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),177_3216f03e.jpg,(datasets/house_styles/all_images/177_3216f03e.jpg),0.9528,0.0472,0.0
159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),152_3e513879.jpg,(datasets/house_styles/all_images/152_3e513879.jpg),0.9525,0.0475,0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),1.0479,0.0479,0.0
304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),1.0484,0.0484,0.0
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),0.9513,0.0487,0.0
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),117_d5ce16c2.jpg,(datasets/house_styles/all_images/117_d5ce16c2.jpg),0.9513,0.0487,0.0
014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),1.0489,0.0489,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),073_d9fb51c3.jpg,(datasets/house_styles/all_images/073_d9fb51c3.jpg),0.9511,0.0489,0.0
360_96bf2f72.jpg,(datasets/house_styles/all_images/360_96bf2f72.jpg),234_25b7959b.jpg,(datasets/house_styles/all_images/234_25b7959b.jpg),0.951,0.049,0.0
317_256ee017.jpg,(datasets/house_styles/all_images/317_256ee017.jpg),050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),1.0493,0.0493,0.0
049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),477_5cdcd6bf.jpg,(datasets/house_styles/all_images/477_5cdcd6bf.jpg),0.9506,0.0494,0.0
